"domainID","siteID","horizontalPosition","verticalPosition","startDateTime","endDateTime","PM15Median","PM15Minimum","PM15Maximum","PM15NumPts","PM15MAD","PM15finalQF","PM10Median","PM10Minimum","PM10Maximum","PM10NumPts","PM10MAD","PM10finalQF","PM4Median","PM4Minimum","PM4Maximum","PM4NumPts","PM4MAD","PM4finalQF","PM2.5Median","PM2.5Minimum","PM2.5Maximum","PM2.5NumPts","PM2.5MAD","PM2.5finalQF","PM1Median","PM1Minimum","PM1Maximum","PM1NumPts","PM1MAD","PM1finalQF","PM15sub50RHMedian","PM15sub50RHMinimum","PM15sub50RHMaximum","PM15sub50RHNumPts","PM15sub50RHMAD","PM15sub50RHfinalQF","PM10sub50RHMedian","PM10sub50RHMinimum","PM10sub50RHMaximum","PM10sub50RHNumPts","PM10sub50RHMAD","PM10sub50RHfinalQF","PM4sub50RHMedian","PM4sub50RHMinimum","PM4sub50RHMaximum","PM4sub50RHNumPts","PM4sub50RHMAD","PM4sub50RHfinalQF","PM2.5sub50RHMedian","PM2.5sub50RHMinimum","PM2.5sub50RHMaximum","PM2.5sub50RHNumPts","PM2.5sub50RHMAD","PM2.5sub50RHfinalQF","PM1sub50RHMedian","PM1sub50RHMinimum","PM1sub50RHMaximum","PM1sub50RHNumPts","PM1sub50RHMAD","PM1sub50RHfinalQF"
"D10","RMNP","000","050","2017-12-11T16:00:00Z","2017-12-11T17:00:00Z",0.001,0.001,0.019,3445,0,1,0.001,0.001,0.012,3445,0,1,0.001,0.001,0.009,3445,0,1,0.001,0.001,0.009,3445,0,1,0.001,0.001,0.009,3445,0,1,0.001,0.001,0.019,3445,0,1,0.001,0.001,0.012,3445,0,1,0.001,0.001,0.009,3445,0,1,0.001,0.001,0.009,3445,0,1,0.001,0.001,0.009,3445,0,1
"D10","RMNP","000","050","2017-12-11T17:00:00Z","2017-12-11T18:00:00Z",0.001,0.001,0.04,3598,0,0,0.001,0.001,0.033,3598,0,0,0.001,0.001,0.029,3598,0,0,0.001,0.001,0.029,3598,0,0,0.001,0.001,0.029,3598,0,0,0.001,0.001,0.04,3598,0,0,0.001,0.001,0.033,3598,0,0,0.001,0.001,0.029,3598,0,0,0.001,0.001,0.029,3598,0,0,0.001,0.001,0.029,3598,0,0
"D10","RMNP","000","050","2017-12-11T18:00:00Z","2017-12-11T19:00:00Z",0.002,0.001,0.03,3600,0,0,0.002,0.001,0.028,3600,0,0,0.002,0.001,0.018,3600,0,0,0.002,0.001,0.018,3600,0,0,0.002,0.001,0.018,3600,0,0,0.002,0.001,0.03,3600,0,0,0.002,0.001,0.028,3600,0,0,0.002,0.001,0.018,3600,0,0,0.002,0.001,0.018,3600,0,0,0.002,0.001,0.018,3600,0,0
"D10","RMNP","000","050","2017-12-11T19:00:00Z","2017-12-11T20:00:00Z",0.001,0.001,0.035,3500,0,1,0.001,0.001,0.026,3500,0,1,0.001,0.001,0.016,3500,0,1,0.001,0.001,0.015,3500,0,1,0.001,0.001,0.015,3500,0,1,0.001,0.001,0.035,3500,0,1,0.001,0.001,0.026,3500,0,1,0.001,0.001,0.016,3500,0,1,0.001,0.001,0.015,3500,0,1,0.001,0.001,0.015,3500,0,1
"D10","RMNP","000","050","2017-12-11T20:00:00Z","2017-12-11T21:00:00Z",0.002,0.001,0.029,3600,0,1,0.002,0.001,0.029,3600,0,1,0.002,0.001,0.012,3600,0,1,0.002,0.001,0.012,3600,0,1,0.002,0.001,0.012,3600,0,1,0.002,0.001,0.029,3600,0,1,0.002,0.001,0.029,3600,0,1,0.002,0.001,0.012,3600,0,1,0.002,0.001,0.012,3600,0,1,0.002,0.001,0.012,3600,0,1
"D10","RMNP","000","050","2017-12-11T21:00:00Z","2017-12-11T22:00:00Z",0.002,0.001,0.034,3596,0,1,0.002,0.001,0.022,3596,0,1,0.002,0.001,0.017,3596,0,1,0.002,0.001,0.017,3596,0,1,0.002,0.001,0.017,3596,0,1,0.002,0.001,0.034,3596,0,1,0.002,0.001,0.022,3596,0,1,0.002,0.001,0.017,3596,0,1,0.002,0.001,0.017,3596,0,1,0.002,0.001,0.017,3596,0,1
"D10","RMNP","000","050","2017-12-11T22:00:00Z","2017-12-11T23:00:00Z",0.001,0.001,0.029,3499,0,0,0.001,0.001,0.019,3499,0,0,0.001,0.001,0.018,3499,0,0,0.001,0.001,0.017,3499,0,1,0.001,0.001,0.017,3499,0,1,0.001,0.001,0.029,3499,0,0,0.001,0.001,0.019,3499,0,0,0.001,0.001,0.018,3499,0,0,0.001,0.001,0.017,3499,0,1,0.001,0.001,0.017,3499,0,1
"D10","RMNP","000","050","2017-12-11T23:00:00Z","2017-12-12T00:00:00Z",0.002,0.001,0.029,3596,0,1,0.002,0.001,0.023,3596,0,1,0.002,0.001,0.018,3596,0,1,0.001,0.001,0.018,3596,0,1,0.001,0.001,0.018,3596,0,1,0.002,0.001,0.029,3596,0,1,0.002,0.001,0.023,3596,0,1,0.002,0.001,0.018,3596,0,1,0.001,0.001,0.018,3596,0,1,0.001,0.001,0.018,3596,0,1
"D10","RMNP","000","050","2017-12-12T00:00:00Z","2017-12-12T01:00:00Z",0.002,0.001,0.044,3600,0,1,0.002,0.001,0.044,3600,0,1,0.002,0.001,0.044,3600,0,1,0.002,0.001,0.044,3600,0,1,0.002,0.001,0.044,3600,0,1,0.002,0.001,0.044,3600,0,1,0.002,0.001,0.044,3600,0,1,0.002,0.001,0.044,3600,0,1,0.002,0.001,0.044,3600,0,1,0.002,0.001,0.044,3600,0,1
"D10","RMNP","000","050","2017-12-12T01:00:00Z","2017-12-12T02:00:00Z",0.002,0.001,0.02,3494,0,1,0.002,0.001,0.012,3494,0,1,0.002,0.001,0.009,3494,0,1,0.001,0.001,0.009,3494,0,1,0.001,0.001,0.009,3494,0,1,0.002,0.001,0.02,3494,0,1,0.002,0.001,0.012,3494,0,1,0.002,0.001,0.009,3494,0,1,0.001,0.001,0.009,3494,0,1,0.001,0.001,0.009,3494,0,1
"D10","RMNP","000","050","2017-12-12T02:00:00Z","2017-12-12T03:00:00Z",0.001,0.001,0.044,3596,0,0,0.001,0.001,0.034,3596,0,0,0.001,0.001,0.034,3596,0,0,0.001,0.001,0.034,3596,0,0,0.001,0.001,0.034,3596,0,0,0.001,0.001,0.044,3596,0,0,0.001,0.001,0.034,3596,0,0,0.001,0.001,0.034,3596,0,0,0.001,0.001,0.034,3596,0,0,0.001,0.001,0.034,3596,0,0
"D10","RMNP","000","050","2017-12-12T03:00:00Z","2017-12-12T04:00:00Z",0.001,0.001,0.017,3600,0,1,0.001,0.001,0.011,3600,0,1,0.001,0.001,0.006,3600,0,1,0.001,0.001,0.006,3600,0,1,0.001,0.001,0.006,3600,0,1,0.001,0.001,0.017,3600,0,1,0.001,0.001,0.011,3600,0,1,0.001,0.001,0.006,3600,0,1,0.001,0.001,0.006,3600,0,1,0.001,0.001,0.006,3600,0,1
"D10","RMNP","000","050","2017-12-12T04:00:00Z","2017-12-12T05:00:00Z",0.001,0.001,0.02,3499,0,1,0.001,0.001,0.01,3499,0,1,0.001,0.001,0.007,3499,0,1,0.001,0.001,0.006,3499,0,1,0.001,0.001,0.006,3499,0,1,0.001,0.001,0.02,3499,0,1,0.001,0.001,0.01,3499,0,1,0.001,0.001,0.007,3499,0,1,0.001,0.001,0.006,3499,0,1,0.001,0.001,0.006,3499,0,1
"D10","RMNP","000","050","2017-12-12T05:00:00Z","2017-12-12T06:00:00Z",0.001,0.001,0.019,3591,0,0,0.001,0.001,0.012,3591,0,0,0.001,0.001,0.008,3591,0,0,0.001,0.001,0.007,3591,0,0,0.001,0.001,0.007,3591,0,0,0.001,0.001,0.019,3591,0,0,0.001,0.001,0.012,3591,0,0,0.001,0.001,0.008,3591,0,0,0.001,0.001,0.007,3591,0,0,0.001,0.001,0.007,3591,0,0
"D10","RMNP","000","050","2017-12-12T06:00:00Z","2017-12-12T07:00:00Z",0.001,0.001,0.021,3443,0,0,0.001,0.001,0.013,3443,0,0,0.001,0.001,0.011,3443,0,0,0.001,0.001,0.011,3443,0,0,0.001,0.001,0.011,3443,0,0,0.001,0.001,0.021,3443,0,0,0.001,0.001,0.013,3443,0,0,0.001,0.001,0.011,3443,0,0,0.001,0.001,0.011,3443,0,0,0.001,0.001,0.011,3443,0,0
"D10","RMNP","000","050","2017-12-12T07:00:00Z","2017-12-12T08:00:00Z",0.001,0.001,0.012,2765,0,1,0.001,0.001,0.011,2765,0,1,0.001,0.001,0.004,2765,0,1,0.001,0.001,0.004,2765,0,1,0.001,0.001,0.004,2765,0,1,0.001,0.001,0.012,2765,0,1,0.001,0.001,0.011,2765,0,1,0.001,0.001,0.004,2765,0,1,0.001,0.001,0.004,2765,0,1,0.001,0.001,0.004,2765,0,1
"D10","RMNP","000","050","2017-12-12T08:00:00Z","2017-12-12T09:00:00Z",0.001,0.001,0.018,3483,0,1,0.001,0.001,0.012,3483,0,1,0.001,0.001,0.012,3483,0,1,0.001,0.001,0.012,3483,0,1,0.001,0.001,0.012,3483,0,1,0.001,0.001,0.018,3483,0,1,0.001,0.001,0.012,3483,0,1,0.001,0.001,0.012,3483,0,1,0.001,0.001,0.012,3483,0,1,0.001,0.001,0.012,3483,0,1
"D10","RMNP","000","050","2017-12-12T09:00:00Z","2017-12-12T10:00:00Z",0.001,0.001,0.025,3358,0,0,0.001,0.001,0.011,3358,0,0,0.001,0.001,0.005,3358,0,0,0.001,0.001,0.005,3358,0,0,0.001,0.001,0.005,3358,0,0,0.001,0.001,0.025,3358,0,0,0.001,0.001,0.011,3358,0,0,0.001,0.001,0.005,3358,0,0,0.001,0.001,0.005,3358,0,0,0.001,0.001,0.005,3358,0,0
"D10","RMNP","000","050","2017-12-12T10:00:00Z","2017-12-12T11:00:00Z",0.001,0.001,0.019,3418,0,0,0.001,0.001,0.014,3418,0,0,0.001,0.001,0.008,3418,0,0,0.001,0.001,0.008,3418,0,0,0.001,0.001,0.008,3418,0,0,0.001,0.001,0.019,3418,0,0,0.001,0.001,0.014,3418,0,0,0.001,0.001,0.008,3418,0,0,0.001,0.001,0.008,3418,0,0,0.001,0.001,0.008,3418,0,0
"D10","RMNP","000","050","2017-12-12T11:00:00Z","2017-12-12T12:00:00Z",0.001,0.001,0.019,3560,0,1,0.001,0.001,0.012,3560,0,1,0.001,0.001,0.01,3560,0,1,0.001,0.001,0.01,3560,0,1,0.001,0.001,0.01,3560,0,1,0.001,0.001,0.019,3560,0,1,0.001,0.001,0.012,3560,0,1,0.001,0.001,0.01,3560,0,1,0.001,0.001,0.01,3560,0,1,0.001,0.001,0.01,3560,0,1
"D10","RMNP","000","050","2017-12-12T12:00:00Z","2017-12-12T13:00:00Z",0.001,0.001,0.018,3075,0,1,0.001,0.001,0.015,3075,0,1,0.001,0.001,0.013,3075,0,1,0.001,0.001,0.013,3075,0,1,0.001,0.001,0.013,3075,0,1,0.001,0.001,0.018,3075,0,1,0.001,0.001,0.015,3075,0,1,0.001,0.001,0.013,3075,0,1,0.001,0.001,0.013,3075,0,1,0.001,0.001,0.013,3075,0,1
"D10","RMNP","000","050","2017-12-12T13:00:00Z","2017-12-12T14:00:00Z",0.001,0.001,0.017,3308,0,0,0.001,0.001,0.012,3308,0,0,0.001,0.001,0.006,3308,0,0,0.001,0.001,0.006,3308,0,0,0.001,0.001,0.006,3308,0,0,0.001,0.001,0.017,3308,0,0,0.001,0.001,0.012,3308,0,0,0.001,0.001,0.006,3308,0,0,0.001,0.001,0.006,3308,0,0,0.001,0.001,0.006,3308,0,0
"D10","RMNP","000","050","2017-12-12T14:00:00Z","2017-12-12T15:00:00Z",0.001,0.001,0.023,3595,0,0,0.001,0.001,0.017,3595,0,0,0.001,0.001,0.013,3595,0,0,0.001,0.001,0.013,3595,0,0,0.001,0.001,0.013,3595,0,0,0.001,0.001,0.023,3595,0,0,0.001,0.001,0.017,3595,0,0,0.001,0.001,0.013,3595,0,0,0.001,0.001,0.013,3595,0,0,0.001,0.001,0.013,3595,0,0
"D10","RMNP","000","050","2017-12-12T15:00:00Z","2017-12-12T16:00:00Z",0.002,0.001,0.03,3468,0,1,0.002,0.001,0.03,3468,0,1,0.001,0.001,0.018,3468,0,1,0.001,0.001,0.018,3468,0,1,0.001,0.001,0.018,3468,0,1,0.002,0.001,0.03,3468,0,1,0.002,0.001,0.03,3468,0,1,0.001,0.001,0.018,3468,0,1,0.001,0.001,0.018,3468,0,1,0.001,0.001,0.018,3468,0,1
"D10","RMNP","000","050","2017-12-12T16:00:00Z","2017-12-12T17:00:00Z",0.001,0.001,0.029,3440,0,1,0.001,0.001,0.022,3440,0,1,0.001,0.001,0.022,3440,0,1,0.001,0.001,0.022,3440,0,1,0.001,0.001,0.022,3440,0,1,0.001,0.001,0.029,3440,0,1,0.001,0.001,0.022,3440,0,1,0.001,0.001,0.022,3440,0,1,0.001,0.001,0.022,3440,0,1,0.001,0.001,0.022,3440,0,1
"D10","RMNP","000","050","2017-12-12T17:00:00Z","2017-12-12T18:00:00Z",0.001,0.001,0.062,1288,0,1,0.001,0.001,0.042,1288,0,1,0.001,0.001,0.037,1288,0,1,0.001,0.001,0.036,1288,0,1,0.001,0.001,0.036,1288,0,1,0.001,0.001,0.062,1288,0,1,0.001,0.001,0.042,1288,0,1,0.001,0.001,0.037,1288,0,1,0.001,0.001,0.036,1288,0,1,0.001,0.001,0.036,1288,0,1
"D10","RMNP","000","050","2017-12-12T18:00:00Z","2017-12-12T19:00:00Z",0.001,0.001,0.021,1772,0,1,0.001,0.001,0.019,1772,0,1,0.001,0.001,0.014,1772,0,1,0.001,0.001,0.014,1772,0,1,0.001,0.001,0.014,1772,0,1,0.001,0.001,0.021,1772,0,1,0.001,0.001,0.019,1772,0,1,0.001,0.001,0.014,1772,0,1,0.001,0.001,0.014,1772,0,1,0.001,0.001,0.014,1772,0,1
"D10","RMNP","000","050","2017-12-12T19:00:00Z","2017-12-12T20:00:00Z",0.002,0.001,0.064,3448,0,1,0.002,0.001,0.059,3448,0,1,0.001,0.001,0.039,3448,0,1,0.001,0.001,0.038,3448,0,1,0.001,0.001,0.038,3448,0,1,0.002,0.001,0.064,3448,0,1,0.002,0.001,0.059,3448,0,1,0.001,0.001,0.039,3448,0,1,0.001,0.001,0.038,3448,0,1,0.001,0.001,0.038,3448,0,1
"D10","RMNP","000","050","2017-12-12T20:00:00Z","2017-12-12T21:00:00Z",0.002,0.001,0.031,3599,0,1,0.002,0.001,0.022,3599,0,1,0.002,0.001,0.019,3599,0,1,0.002,0.001,0.019,3599,0,1,0.002,0.001,0.019,3599,0,1,0.002,0.001,0.031,3599,0,1,0.002,0.001,0.022,3599,0,1,0.002,0.001,0.019,3599,0,1,0.002,0.001,0.019,3599,0,1,0.002,0.001,0.019,3599,0,1
"D10","RMNP","000","050","2017-12-12T21:00:00Z","2017-12-12T22:00:00Z",0.002,0.001,0.062,3596,0,0,0.002,0.001,0.053,3596,0,0,0.002,0.001,0.047,3596,0,0,0.002,0.001,0.045,3596,0,0,0.002,0.001,0.045,3596,0,0,0.002,0.001,0.062,3596,0,0,0.002,0.001,0.053,3596,0,0,0.002,0.001,0.047,3596,0,0,0.002,0.001,0.045,3596,0,0,0.002,0.001,0.045,3596,0,0
"D10","RMNP","000","050","2017-12-12T22:00:00Z","2017-12-12T23:00:00Z",0.003,0.002,0.023,740,0,1,0.003,0.002,0.023,740,0,1,0.003,0.002,0.014,731,0,1,0.003,0.002,0.013,731,0,1,0.003,0.002,0.013,731,0,1,0.003,0.002,0.023,740,0,1,0.003,0.002,0.023,740,0,1,0.003,0.002,0.014,731,0,1,0.003,0.002,0.013,731,0,1,0.003,0.002,0.013,731,0,1
"D10","RMNP","000","050","2017-12-12T23:00:00Z","2017-12-13T00:00:00Z",0.005,0.002,0.041,2193,0,1,0.005,0.002,0.041,2193,0,1,0.004,0.002,0.023,2193,0,1,0.004,0.002,0.021,2193,0,1,0.004,0.002,0.021,2193,0,1,0.005,0.002,0.041,2193,0,1,0.005,0.002,0.041,2193,0,1,0.004,0.002,0.023,2193,0,1,0.004,0.002,0.021,2193,0,1,0.004,0.002,0.021,2193,0,1
"D10","RMNP","000","050","2017-12-13T00:00:00Z","2017-12-13T01:00:00Z",0.004,0.002,0.031,3598,0,1,0.004,0.002,0.024,3598,0,1,0.003,0.002,0.015,3598,0,1,0.003,0.002,0.014,3598,0,1,0.003,0.002,0.014,3598,0,1,0.004,0.002,0.031,3598,0,1,0.004,0.002,0.024,3598,0,1,0.003,0.002,0.015,3598,0,1,0.003,0.002,0.014,3598,0,1,0.003,0.002,0.014,3598,0,1
"D10","RMNP","000","050","2017-12-13T01:00:00Z","2017-12-13T02:00:00Z",0.003,0.002,0.027,3596,0,0,0.003,0.002,0.02,3596,0,0,0.003,0.002,0.016,3596,0,0,0.003,0.002,0.016,3596,0,0,0.003,0.002,0.016,3596,0,0,0.003,0.002,0.027,3596,0,0,0.003,0.002,0.02,3596,0,0,0.003,0.002,0.016,3596,0,0,0.003,0.002,0.016,3596,0,0,0.003,0.002,0.016,3596,0,0
"D10","RMNP","000","050","2017-12-13T02:00:00Z","2017-12-13T03:00:00Z",0.003,0.001,0.019,3499,0,0,0.003,0.001,0.019,3499,0,0,0.003,0.001,0.016,3499,0,1,0.003,0.001,0.015,3499,0,0,0.003,0.001,0.015,3499,0,0,0.003,0.001,0.019,3499,0,0,0.003,0.001,0.019,3499,0,0,0.003,0.001,0.016,3499,0,1,0.003,0.001,0.015,3499,0,0,0.003,0.001,0.015,3499,0,0
"D10","RMNP","000","050","2017-12-13T03:00:00Z","2017-12-13T04:00:00Z",0.002,0.001,0.034,3599,0,1,0.002,0.001,0.024,3599,0,1,0.002,0.001,0.024,3599,0,1,0.002,0.001,0.024,3599,0,1,0.002,0.001,0.024,3599,0,1,0.002,0.001,0.034,3599,0,1,0.002,0.001,0.024,3599,0,1,0.002,0.001,0.024,3599,0,1,0.002,0.001,0.024,3599,0,1,0.002,0.001,0.024,3599,0,1
"D10","RMNP","000","050","2017-12-13T04:00:00Z","2017-12-13T05:00:00Z",0.002,0.001,0.037,3597,0,1,0.002,0.001,0.026,3597,0,1,0.002,0.001,0.017,3597,0,1,0.002,0.001,0.017,3597,0,1,0.001,0.001,0.017,3597,0,1,0.002,0.001,0.037,3597,0,1,0.002,0.001,0.026,3597,0,1,0.002,0.001,0.017,3597,0,1,0.002,0.001,0.017,3597,0,1,0.001,0.001,0.017,3597,0,1
"D10","RMNP","000","050","2017-12-13T05:00:00Z","2017-12-13T06:00:00Z",0.002,0.001,0.024,3499,0,0,0.002,0.001,0.024,3499,0,0,0.002,0.001,0.024,3499,0,0,0.002,0.001,0.024,3499,0,0,0.002,0.001,0.024,3499,0,0,0.002,0.001,0.024,3499,0,0,0.002,0.001,0.024,3499,0,0,0.002,0.001,0.024,3499,0,0,0.002,0.001,0.024,3499,0,0,0.002,0.001,0.024,3499,0,0
"D10","RMNP","000","050","2017-12-13T06:00:00Z","2017-12-13T07:00:00Z",0.003,0.001,0.047,3597,0,0,0.003,0.001,0.036,3597,0,0,0.002,0.001,0.036,3597,0,0,0.002,0.001,0.036,3597,0,0,0.002,0.001,0.036,3597,0,0,0.003,0.001,0.047,3597,0,0,0.003,0.001,0.036,3597,0,0,0.002,0.001,0.036,3597,0,0,0.002,0.001,0.036,3597,0,0,0.002,0.001,0.036,3597,0,0
"D10","RMNP","000","050","2017-12-13T07:00:00Z","2017-12-13T08:00:00Z",0.002,0.001,0.055,3596,0,1,0.002,0.001,0.044,3596,0,1,0.002,0.001,0.044,3596,0,1,0.002,0.001,0.044,3596,0,1,0.002,0.001,0.044,3596,0,1,0.002,0.001,0.055,3596,0,1,0.002,0.001,0.044,3596,0,1,0.002,0.001,0.044,3596,0,1,0.002,0.001,0.044,3596,0,1,0.002,0.001,0.044,3596,0,1
"D10","RMNP","000","050","2017-12-13T08:00:00Z","2017-12-13T09:00:00Z",0.003,0.001,0.02,3499,0,1,0.003,0.001,0.02,3499,0,1,0.003,0.001,0.016,3499,0,1,0.002,0.001,0.016,3499,0,1,0.002,0.001,0.016,3499,0,1,0.003,0.001,0.02,3499,0,1,0.003,0.001,0.02,3499,0,1,0.003,0.001,0.016,3499,0,1,0.002,0.001,0.016,3499,0,1,0.002,0.001,0.016,3499,0,1
"D10","RMNP","000","050","2017-12-13T09:00:00Z","2017-12-13T10:00:00Z",0.003,0.001,0.033,3598,0,0,0.003,0.001,0.026,3598,0,0,0.002,0.001,0.026,3598,0,0,0.002,0.001,0.026,3598,0,0,0.002,0.001,0.026,3598,0,0,0.003,0.001,0.033,3598,0,0,0.003,0.001,0.026,3598,0,0,0.002,0.001,0.026,3598,0,0,0.002,0.001,0.026,3598,0,0,0.002,0.001,0.026,3598,0,0
"D10","RMNP","000","050","2017-12-13T10:00:00Z","2017-12-13T11:00:00Z",0.003,0.002,0.026,3600,0,0,0.003,0.002,0.02,3600,0,0,0.003,0.002,0.015,3600,0,0,0.003,0.002,0.015,3600,0,0,0.003,0.002,0.015,3600,0,0,0.003,0.002,0.026,3600,0,0,0.003,0.002,0.02,3600,0,0,0.003,0.002,0.015,3600,0,0,0.003,0.002,0.015,3600,0,0,0.003,0.002,0.015,3600,0,0
"D10","RMNP","000","050","2017-12-13T11:00:00Z","2017-12-13T12:00:00Z",0.003,0.001,0.038,3497,0,1,0.003,0.001,0.026,3497,0,1,0.003,0.001,0.021,3497,0,1,0.003,0.001,0.021,3497,0,1,0.003,0.001,0.021,3497,0,1,0.003,0.001,0.038,3497,0,1,0.003,0.001,0.026,3497,0,1,0.003,0.001,0.021,3497,0,1,0.003,0.001,0.021,3497,0,1,0.003,0.001,0.021,3497,0,1
"D10","RMNP","000","050","2017-12-13T12:00:00Z","2017-12-13T13:00:00Z",0.002,0.001,0.018,3598,0,1,0.002,0.001,0.018,3598,0,1,0.002,0.001,0.011,3598,0,1,0.002,0.001,0.011,3598,0,1,0.002,0.001,0.011,3598,0,1,0.002,0.001,0.018,3598,0,1,0.002,0.001,0.018,3598,0,1,0.002,0.001,0.011,3598,0,1,0.002,0.001,0.011,3598,0,1,0.002,0.001,0.011,3598,0,1
"D10","RMNP","000","050","2017-12-13T13:00:00Z","2017-12-13T14:00:00Z",0.002,0.002,0.018,3600,0,0,0.002,0.002,0.017,3600,0,0,0.002,0.002,0.007,3600,0,0,0.002,0.002,0.007,3600,0,0,0.002,0.001,0.007,3600,0,0,0.002,0.002,0.018,3600,0,0,0.002,0.002,0.017,3600,0,0,0.002,0.002,0.007,3600,0,0,0.002,0.002,0.007,3600,0,0,0.002,0.001,0.007,3600,0,0
"D10","RMNP","000","050","2017-12-13T14:00:00Z","2017-12-13T15:00:00Z",0.002,0.001,0.032,3503,0,0,0.002,0.001,0.021,3503,0,0,0.002,0.001,0.017,3503,0,0,0.002,0.001,0.015,3503,0,0,0.002,0.001,0.015,3503,0,0,0.002,0.001,0.032,3503,0,0,0.002,0.001,0.021,3503,0,0,0.002,0.001,0.017,3503,0,0,0.002,0.001,0.015,3503,0,0,0.002,0.001,0.015,3503,0,0
"D10","RMNP","000","050","2017-12-13T15:00:00Z","2017-12-13T16:00:00Z",0.003,0.002,0.038,3600,0,1,0.003,0.002,0.027,3600,0,1,0.003,0.002,0.02,3600,0,1,0.003,0.002,0.02,3600,0,1,0.003,0.002,0.02,3600,0,1,0.003,0.002,0.038,3600,0,1,0.003,0.002,0.027,3600,0,1,0.003,0.002,0.02,3600,0,1,0.003,0.002,0.02,3600,0,1,0.003,0.002,0.02,3600,0,1
"D10","RMNP","000","050","2017-12-13T16:00:00Z","2017-12-13T17:00:00Z",0.003,0.002,0.042,3597,0,1,0.003,0.002,0.033,3597,0,1,0.003,0.002,0.026,3597,0,1,0.002,0.002,0.026,3597,0,1,0.002,0.002,0.026,3597,0,1,0.003,0.002,0.042,3597,0,1,0.003,0.002,0.033,3597,0,1,0.003,0.002,0.026,3597,0,1,0.002,0.002,0.026,3597,0,1,0.002,0.002,0.026,3597,0,1
"D10","RMNP","000","050","2017-12-13T17:00:00Z","2017-12-13T18:00:00Z",0.003,0.002,0.047,3499,0,0,0.003,0.002,0.037,3499,0,0,0.003,0.002,0.029,3499,0,0,0.003,0.002,0.029,3499,0,0,0.003,0.002,0.029,3499,0,0,0.003,0.002,0.047,3499,0,0,0.003,0.002,0.037,3499,0,0,0.003,0.002,0.029,3499,0,0,0.003,0.002,0.029,3499,0,0,0.003,0.002,0.029,3499,0,0
"D10","RMNP","000","050","2017-12-13T18:00:00Z","2017-12-13T19:00:00Z",0.005,0.003,0.068,3598,0,0,0.005,0.003,0.068,3598,0,0,0.005,0.003,0.067,3598,0,0,0.005,0.003,0.067,3598,0,0,0.005,0.003,0.067,3598,0,0,0.005,0.003,0.068,3598,0,0,0.005,0.003,0.068,3598,0,0,0.005,0.003,0.067,3598,0,0,0.005,0.003,0.067,3598,0,0,0.005,0.003,0.067,3598,0,0
"D10","RMNP","000","050","2017-12-13T19:00:00Z","2017-12-13T20:00:00Z",0.005,0.003,0.041,3597,0,1,0.005,0.003,0.038,3597,0,1,0.005,0.003,0.026,3597,0,1,0.005,0.003,0.025,3597,0,1,0.005,0.003,0.025,3597,0,1,0.005,0.003,0.041,3597,0,1,0.005,0.003,0.038,3597,0,1,0.005,0.003,0.026,3597,0,1,0.005,0.003,0.025,3597,0,1,0.005,0.003,0.025,3597,0,1
"D10","RMNP","000","050","2017-12-13T20:00:00Z","2017-12-13T21:00:00Z",0.004,0.003,0.033,3497,0,1,0.004,0.003,0.024,3497,0,1,0.004,0.003,0.016,3497,0,1,0.004,0.003,0.015,3497,0,1,0.004,0.003,0.015,3497,0,1,0.004,0.003,0.033,3497,0,1,0.004,0.003,0.024,3497,0,1,0.004,0.003,0.016,3497,0,1,0.004,0.003,0.015,3497,0,1,0.004,0.003,0.015,3497,0,1
"D10","RMNP","000","050","2017-12-13T21:00:00Z","2017-12-13T22:00:00Z",0.004,0.002,0.046,3599,0,0,0.004,0.002,0.046,3599,0,0,0.004,0.002,0.028,3599,0,0,0.004,0.002,0.028,3599,0,0,0.004,0.002,0.028,3599,0,0,0.004,0.002,0.046,3599,0,0,0.004,0.002,0.046,3599,0,0,0.004,0.002,0.028,3599,0,0,0.004,0.002,0.028,3599,0,0,0.004,0.002,0.028,3599,0,0
"D10","RMNP","000","050","2017-12-13T22:00:00Z","2017-12-13T23:00:00Z",0.008,0.003,0.056,3600,0,0,0.008,0.003,0.046,3600,0,0,0.008,0.003,0.033,3600,0,0,0.008,0.003,0.032,3600,0,0,0.008,0.003,0.032,3600,0,0,0.008,0.003,0.056,3600,0,0,0.008,0.003,0.046,3600,0,0,0.008,0.003,0.033,3600,0,0,0.008,0.003,0.032,3600,0,0,0.008,0.003,0.032,3600,0,0
"D10","RMNP","000","050","2017-12-13T23:00:00Z","2017-12-14T00:00:00Z",0.011,0.001,0.048,3496,0,1,0.011,0.001,0.041,3496,0,1,0.01,0.001,0.038,3496,0,1,0.01,0.001,0.037,3496,0,1,0.01,0.001,0.037,3496,0,1,0.011,0.001,0.048,3496,0,1,0.011,0.001,0.041,3496,0,1,0.01,0.001,0.038,3496,0,1,0.01,0.001,0.037,3496,0,1,0.01,0.001,0.037,3496,0,1
"D10","RMNP","000","050","2017-12-14T00:00:00Z","2017-12-14T01:00:00Z",0.013,0.009,0.072,3598,0,1,0.013,0.009,0.061,3598,0,1,0.012,0.009,0.055,3598,0,1,0.012,0.009,0.054,3598,0,1,0.012,0.009,0.054,3598,0,1,0.013,0.009,0.072,3598,0,1,0.013,0.009,0.061,3598,0,1,0.012,0.009,0.055,3598,0,1,0.012,0.009,0.054,3598,0,1,0.012,0.009,0.054,3598,0,1
